Threshold,Precision,Recall
0.010044438920212916,0.15357561547479484,0.966789667896679
0.010360576923076924,0.1536656891495601,0.966789667896679
0.010368421052631577,0.15384615384615385,0.966789667896679
0.010373439963029744,0.1540270429159318,0.966789667896679
0.0105,0.15411764705882353,0.966789667896679
0.010568181818181817,0.15429917550058891,0.966789667896679
0.010642857142857143,0.15439010017678256,0.966789667896679
0.010797872340425532,0.1544811320754717,0.966789667896679
0.010938775510204082,0.15466351829988192,0.966789667896679
0.010982142857142855,0.15475487300649735,0.966789667896679
0.011296296296296297,0.15484633569739953,0.966789667896679
0.011600000000000001,0.15493790656416323,0.966789667896679
0.011845693779904307,0.1551213735938425,0.966789667896679
0.011901041666666666,0.1552132701421801,0.966789667896679
0.011958333333333333,0.15530527563722585,0.966789667896679
0.011995293856073518,0.1553973902728351,0.966789667896679
0.01202724358974359,0.15548961424332344,0.966789667896679
0.012142857142857143,0.15558194774346792,0.966789667896679
0.012261904761904762,0.1556743909685086,0.966789667896679
0.012291666666666668,0.15576694411414982,0.966789667896679
0.012302631578947367,0.15585960737656157,0.966789667896679
0.01234375,0.15595238095238095,0.966789667896679
0.012352941176470589,0.15604526503871352,0.966789667896679
0.012361111111111111,0.15613825983313467,0.966789667896679
0.012417763157894737,0.1562313655336911,0.966789667896679
0.012485875706214688,0.15632458233890215,0.966789667896679
0.0125,0.15641791044776118,0.966789667896679
0.012860576923076922,0.16540404040404041,0.966789667896679
0.012868421052631578,0.1657179000632511,0.966789667896679
0.01291897969933952,0.16603295310519645,0.966789667896679
0.013000000000000001,0.16613823715916295,0.966789667896679
0.013168342074592072,0.16624365482233502,0.966789667896679
0.013564660138248847,0.16634920634920636,0.966789667896679
